existing_block_id,linked_block_request_id,asset_id,section_id,station_code,block_type,start_time,end_time,duration_min,assigned_team,status,operational_priority,source,block_date,start_min,end_min,calculated_duration_min
EB-05651,,AST-5966,SEC-017,RMU,Maintenance Block,02:05,02:50,45,Signal Team,Confirmed,High,Existing/Committed,2026-06-26,125,170,45
EB-05652,,AST-1038,SEC-456,JRG,Maintenance Block,20:11,21:11,60,Signal Team,Planned,Normal,Existing/Committed,2025-12-19,1211,1271,60
EB-05653,,AST-9231,SEC-317,PSA,Maintenance Block,10:14,11:29,75,OHE Team,Confirmed,Normal,Existing/Committed,2024-02-05,614,689,75
EB-05654,,AST-2089,SEC-106,BNU,Maintenance Block,17:08,17:53,45,OHE Team,Active,High,Existing/Committed,2025-03-20,1028,1073,45
EB-05655,,AST-8223,SEC-006,KRP,Maintenance Block,11:13,12:43,90,Signal Team,Active,High,Existing/Committed,2024-08-12,673,763,90
EB-05656,,AST-0778,SEC-023,KMZ,Maintenance Block,21:10,22:25,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-07-17,1270,1345,75
EB-05657,,AST-7920,SEC-136,FD,Maintenance Block,19:04,21:04,120,OHE Team,Planned,Normal,Existing/Committed,2026-03-20,1144,1264,120
EB-05658,,AST-9470,SEC-068,VBW,Maintenance Block,14:49,16:49,120,Signal Team,Active,Normal,Existing/Committed,2026-03-02,889,1009,120
EB-05659,,AST-3206,SEC-087,KKDI,Planned Block,05:46,07:46,120,Signal Team,Active,Normal,Existing/Committed,2025-05-16,346,466,120
EB-05660,,AST-1768,SEC-107,ST,Maintenance Block,03:30,04:15,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-12-16,210,255,45
EB-05661,,AST-3487,SEC-207,GDV,Maintenance Block,16:45,18:45,120,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-04-18,1005,1125,120
EB-05662,,AST-5330,SEC-383,MST,Engineering Block,02:03,03:33,90,Signal Team,Planned,Normal,Existing/Committed,2024-07-19,123,213,90
EB-05663,,AST-3759,SEC-360,PGI,Maintenance Block,14:13,16:13,120,Signal Team,Active,Normal,Existing/Committed,2026-04-19,853,973,120
EB-05664,,AST-1426,SEC-412,KFA,Maintenance Block,04:28,06:28,120,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-03-06,268,388,120
EB-05665,,AST-3712,SEC-063,SGL,Engineering Block,11:39,12:09,30,Signal Team,Active,High,Existing/Committed,2025-06-09,699,729,30
EB-05666,,AST-7847,SEC-297,UMB,Planned Block,15:06,16:06,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-03-17,906,966,60
EB-05667,,AST-8820,SEC-002,NDL,Maintenance Block,08:00,08:45,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-06-30,480,525,45
EB-05668,,AST-9285,SEC-036,KYN,Planned Block,01:04,03:04,120,Bridge Inspection Team,Confirmed,High,Existing/Committed,2026-03-16,64,184,120
EB-05669,,AST-4846,SEC-250,GPZ,Maintenance Block,06:04,06:49,45,Signal Team,Confirmed,Normal,Existing/Committed,2026-01-07,364,409,45
EB-05670,,AST-4403,SEC-041,GZB,Planned Block,06:26,07:56,90,Signal Team,Confirmed,High,Existing/Committed,2025-10-24,386,476,90
EB-05671,,AST-6654,SEC-498,BKP,Maintenance Block,16:30,17:45,75,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-11-28,990,1065,75
EB-05672,,AST-5388,SEC-328,DUI,Maintenance Block,02:46,03:16,30,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-09-14,166,196,30
EB-05673,,AST-2263,SEC-442,GMO,Planned Block,16:51,17:21,30,Signal Team,Active,High,Existing/Committed,2026-07-21,1011,1041,30
EB-05674,,AST-9343,SEC-359,BPQ,Maintenance Block,13:58,14:43,45,Signal Team,Active,Normal,Existing/Committed,2025-09-20,838,883,45
EB-05675,,AST-9868,SEC-299,KJU,Planned Block,01:17,02:17,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-04-18,77,137,60
EB-05676,,AST-5685,SEC-446,MQL,Maintenance Block,09:44,11:14,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-09-06,584,674,90
EB-05677,,AST-9614,SEC-405,DHPR,Maintenance Block,14:25,14:55,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-05-16,865,895,30
EB-05678,,AST-2874,SEC-377,TK,Maintenance Block,06:50,08:05,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-12-16,410,485,75
EB-05679,,AST-6039,SEC-105,SDL,Maintenance Block,20:18,21:48,90,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-08-13,1218,1308,90
EB-05680,,AST-8134,SEC-010,BINA,Maintenance Block,13:52,14:37,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-01-25,832,877,45
EB-05681,,AST-9207,SEC-155,KOTA,Maintenance Block,12:44,13:29,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-06-18,764,809,45
EB-05682,,AST-5909,SEC-456,BBS,Engineering Block,11:37,12:22,45,Signal Team,Confirmed,Normal,Existing/Committed,2026-02-04,697,742,45
EB-05683,,AST-8342,SEC-388,KZJ,Maintenance Block,22:08,22:38,30,Signal Team,Planned,High,Existing/Committed,2024-12-25,1328,1358,30
EB-05684,,AST-5548,SEC-471,JAA,Engineering Block,08:48,09:33,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-02-15,528,573,45
EB-05685,,AST-0933,SEC-145,SC,Maintenance Block,04:05,05:20,75,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-06-06,245,320,75
EB-05686,,AST-7099,SEC-355,MV,Maintenance Block,21:26,23:26,120,Track Maintenance Team,Active,High,Existing/Committed,2025-02-21,1286,1406,120
EB-05687,,AST-9699,SEC-169,NDZ,Planned Block,02:21,03:36,75,Bridge Inspection Team,Planned,Normal,Existing/Committed,2026-01-07,141,216,75
EB-05688,,AST-5164,SEC-319,MDP,Maintenance Block,00:37,02:07,90,Signal Team,Confirmed,High,Existing/Committed,2024-08-12,37,127,90
EB-05689,,AST-3014,SEC-023,NDLS,Maintenance Block,08:54,10:24,90,OHE Team,Active,Normal,Existing/Committed,2026-01-07,534,624,90
EB-05690,,AST-0300,SEC-485,DHPR,Maintenance Block,03:02,04:02,60,OHE Team,Active,High,Existing/Committed,2024-07-07,182,242,60
EB-05691,,AST-2047,SEC-349,TVC,Maintenance Block,06:11,07:26,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-12-15,371,446,75
EB-05692,,AST-4287,SEC-250,BIH,Planned Block,06:16,07:16,60,Track Maintenance Team,Active,High,Existing/Committed,2025-07-20,376,436,60
EB-05693,,AST-9905,SEC-448,JUC,Maintenance Block,04:10,05:40,90,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-05-14,250,340,90
EB-05694,,AST-3994,SEC-208,GWL,Maintenance Block,20:05,21:05,60,OHE Team,Planned,Normal,Existing/Committed,2024-07-30,1205,1265,60
EB-05695,,AST-1024,SEC-318,SY,Maintenance Block,23:49,01:04,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-07-20,1429,64,75
EB-05696,,AST-8892,SEC-305,RPH,Maintenance Block,10:59,11:44,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-02-13,659,704,45
EB-05697,,AST-6415,SEC-248,LNL,Maintenance Block,14:15,16:15,120,Track Maintenance Team,Active,High,Existing/Committed,2024-02-24,855,975,120
EB-05698,,AST-7473,SEC-396,ADI,Engineering Block,16:48,17:33,45,Signal Team,Confirmed,Normal,Existing/Committed,2026-01-16,1008,1053,45
EB-05699,,AST-9326,SEC-124,STP,Maintenance Block,21:03,22:33,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-11-28,1263,1353,90
EB-05700,,AST-9663,SEC-193,BKP,Maintenance Block,02:24,03:24,60,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-12-21,144,204,60
EB-05701,,AST-9911,SEC-226,KRNR,Maintenance Block,21:46,22:46,60,Signal Team,Planned,Normal,Existing/Committed,2025-08-24,1306,1366,60
EB-05702,,AST-7645,SEC-261,BPL,Maintenance Block,18:44,19:14,30,Signal Team,Active,High,Existing/Committed,2024-12-25,1124,1154,30
EB-05703,,AST-8735,SEC-371,KRMI,Planned Block,16:23,17:23,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-09-13,983,1043,60
EB-05704,,AST-5147,SEC-398,MDN,Maintenance Block,21:34,23:04,90,Signal Team,Confirmed,Normal,Existing/Committed,2025-02-14,1294,1384,90
EB-05705,,AST-9004,SEC-420,AWY,Engineering Block,11:33,12:33,60,Signal Team,Confirmed,High,Existing/Committed,2024-10-17,693,753,60
EB-05706,,AST-9701,SEC-191,SMBJ,Engineering Block,18:40,19:40,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-03-05,1120,1180,60
EB-05707,,AST-4789,SEC-305,DLK,Planned Block,06:26,07:56,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-01-25,386,476,90
EB-05708,,AST-2818,SEC-304,JDB,Engineering Block,14:57,16:27,90,Signal Team,Active,Normal,Existing/Committed,2024-10-26,897,987,90
EB-05709,,AST-9566,SEC-380,JAT,Maintenance Block,12:45,14:15,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-05-30,765,855,90
EB-05710,,AST-8038,SEC-192,MYG,Engineering Block,10:43,11:28,45,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-01-07,643,688,45
EB-05711,,AST-1943,SEC-216,KYN,Maintenance Block,01:44,02:29,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-09-09,104,149,45
EB-05712,,AST-2013,SEC-122,NRE,Maintenance Block,08:08,08:38,30,Signal Team,Planned,Normal,Existing/Committed,2026-07-07,488,518,30
EB-05713,,AST-2553,SEC-066,SRR,Maintenance Block,11:04,12:04,60,OHE Team,Confirmed,High,Existing/Committed,2025-03-18,664,724,60
EB-05714,,AST-7872,SEC-290,SLO,Maintenance Block,21:13,21:58,45,Signal Team,Active,Normal,Existing/Committed,2025-10-01,1273,1318,45
EB-05715,,AST-2106,SEC-093,TUNI,Maintenance Block,15:42,16:27,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-07-25,942,987,45
EB-05716,,AST-3632,SEC-105,MGN,Maintenance Block,15:04,15:34,30,Signal Team,Confirmed,Normal,Existing/Committed,2025-02-14,904,934,30
EB-05717,,AST-6952,SEC-399,SUR,Engineering Block,22:17,23:47,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-06-27,1337,1427,90
EB-05718,,AST-2917,SEC-426,SLN,Maintenance Block,04:15,05:15,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-12-27,255,315,60
EB-05719,,AST-0343,SEC-304,PSDA,Engineering Block,06:43,07:13,30,Signal Team,Confirmed,Normal,Existing/Committed,2023-12-17,403,433,30
EB-05720,,AST-8651,SEC-056,PRL,Maintenance Block,21:11,22:41,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-12,1271,1361,90
EB-05721,,AST-2249,SEC-079,MZP,Engineering Block,15:18,16:03,45,OHE Team,Confirmed,Normal,Existing/Committed,2026-08-16,918,963,45
EB-05722,,AST-9018,SEC-320,FDK,Engineering Block,20:07,21:07,60,Signal Team,Planned,Normal,Existing/Committed,2025-01-28,1207,1267,60
EB-05723,,AST-4521,SEC-494,DUA,Maintenance Block,15:49,16:34,45,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-10-25,949,994,45
EB-05724,,AST-4214,SEC-469,MGS,Planned Block,22:26,23:11,45,OHE Team,Active,Normal,Existing/Committed,2025-05-19,1346,1391,45
EB-05725,,AST-3646,SEC-363,PSA,Maintenance Block,20:23,21:08,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-07-12,1223,1268,45
EB-05726,,AST-0316,SEC-464,SHU,Maintenance Block,02:05,03:20,75,OHE Team,Active,High,Existing/Committed,2024-10-23,125,200,75
EB-05727,,AST-0039,SEC-027,PAU,Engineering Block,03:43,04:28,45,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-05-17,223,268,45
EB-05728,,AST-5980,SEC-227,MMR,Maintenance Block,03:28,04:13,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-24,208,253,45
EB-05729,,AST-2312,SEC-008,DPA,Maintenance Block,05:25,06:55,90,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-01-28,325,415,90
EB-05730,,AST-3329,SEC-467,BTA,Maintenance Block,00:54,01:54,60,Signal Team,Planned,Normal,Existing/Committed,2025-01-28,54,114,60
EB-05731,,AST-0536,SEC-250,KPY,Maintenance Block,05:27,06:12,45,OHE Team,Planned,Normal,Existing/Committed,2026-03-24,327,372,45
EB-05732,,AST-6782,SEC-011,MV,Maintenance Block,04:06,04:51,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-04-12,246,291,45
EB-05733,,AST-2330,SEC-434,KYN,Engineering Block,21:22,22:52,90,OHE Team,Active,Normal,Existing/Committed,2026-04-01,1282,1372,90
EB-05734,,AST-0289,SEC-305,KTE,Engineering Block,08:36,09:21,45,OHE Team,Planned,Normal,Existing/Committed,2025-01-24,516,561,45
EB-05735,,AST-5140,SEC-022,DLI,Maintenance Block,01:02,01:47,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-09-22,62,107,45
EB-05736,,AST-2913,SEC-179,NAD,Planned Block,05:58,06:58,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-06-19,358,418,60
EB-05737,,AST-3617,SEC-196,SELU,Maintenance Block,19:53,20:38,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-05,1193,1238,45
EB-05738,,AST-7074,SEC-455,LJN,Engineering Block,05:27,07:27,120,OHE Team,Planned,Normal,Existing/Committed,2026-06-28,327,447,120
EB-05739,,AST-8249,SEC-251,BRGA,Maintenance Block,10:42,11:12,30,Signal Team,Confirmed,Normal,Existing/Committed,2024-07-22,642,672,30
EB-05740,,AST-7683,SEC-156,AY,Maintenance Block,04:33,05:33,60,OHE Team,Active,Normal,Existing/Committed,2024-01-16,273,333,60
EB-05741,,AST-3783,SEC-200,MURI,Planned Block,14:05,16:05,120,Bridge Inspection Team,Active,High,Existing/Committed,2025-12-30,845,965,120
EB-05742,,AST-1257,SEC-158,SGE,Maintenance Block,13:19,15:19,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-08-23,799,919,120
EB-05743,,AST-3994,SEC-208,GWL,Maintenance Block,16:09,16:39,30,Bridge Inspection Team,Confirmed,High,Existing/Committed,2026-05-19,969,999,30
EB-05744,,AST-1853,SEC-006,PGT,Maintenance Block,08:55,09:40,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-12,535,580,45
EB-05745,,AST-3151,SEC-231,GWL,Maintenance Block,22:15,23:45,90,OHE Team,Planned,Normal,Existing/Committed,2023-12-27,1335,1425,90
EB-05746,,AST-9725,SEC-008,RJY,Engineering Block,05:09,06:09,60,OHE Team,Planned,Normal,Existing/Committed,2023-12-31,309,369,60
EB-05747,,AST-1566,SEC-404,RNG,Maintenance Block,16:14,18:14,120,Signal Team,Planned,Normal,Existing/Committed,2025-02-16,974,1094,120
EB-05748,,AST-1129,SEC-301,HRR,Maintenance Block,04:55,05:40,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-08-16,295,340,45
EB-05749,,AST-2019,SEC-054,KAWR,Maintenance Block,02:54,04:54,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-06-20,174,294,120
EB-05750,,AST-3760,SEC-386,KKDE,Maintenance Block,02:45,03:30,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-04-07,165,210,45
EB-05751,,AST-9270,SEC-375,RJT,Engineering Block,13:41,15:11,90,OHE Team,Active,High,Existing/Committed,2026-05-09,821,911,90
EB-05752,,AST-4825,SEC-278,MTJ,Engineering Block,14:44,15:44,60,Bridge Inspection Team,Planned,High,Existing/Committed,2024-07-14,884,944,60
EB-05753,,AST-5083,SEC-262,TDU,Maintenance Block,16:32,18:02,90,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-04-08,992,1082,90
EB-05754,,AST-1488,SEC-250,MAO,Engineering Block,00:51,01:36,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-09-10,51,96,45
EB-05755,,AST-9122,SEC-160,HSR,Maintenance Block,19:17,21:17,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-05-03,1157,1277,120
EB-05756,,AST-8216,SEC-295,MLDT,Maintenance Block,00:03,00:48,45,OHE Team,Active,High,Existing/Committed,2025-01-15,3,48,45
EB-05757,,AST-5989,SEC-415,HRV,Engineering Block,16:59,18:29,90,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-11-05,1019,1109,90
EB-05758,,AST-2146,SEC-349,RGJ,Maintenance Block,03:35,05:05,90,Signal Team,Planned,Normal,Existing/Committed,2025-05-23,215,305,90
EB-05759,,AST-3445,SEC-215,JBP,Maintenance Block,10:08,11:08,60,Signal Team,Active,Normal,Existing/Committed,2025-05-31,608,668,60
EB-05760,,AST-5689,SEC-089,CLX,Engineering Block,16:26,17:11,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2023-12-11,986,1031,45
EB-05761,,AST-9891,SEC-189,TBM,Maintenance Block,05:44,06:29,45,Track Maintenance Team,Active,Normal,Existing/Committed,2024-04-13,344,389,45
EB-05762,,AST-5988,SEC-095,RMR,Planned Block,21:25,22:10,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-05-20,1285,1330,45
EB-05763,,AST-0674,SEC-084,OGL,Engineering Block,04:15,05:45,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-06-22,255,345,90
EB-05764,,AST-0970,SEC-122,SELU,Maintenance Block,05:51,06:36,45,Bridge Inspection Team,Planned,High,Existing/Committed,2024-03-13,351,396,45
EB-05765,,AST-9243,SEC-215,ATP,Maintenance Block,01:15,03:15,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-10-20,75,195,120
EB-05766,,AST-7093,SEC-404,UMB,Maintenance Block,21:01,21:46,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-06-12,1261,1306,45
EB-05767,,AST-4190,SEC-155,MDL,Maintenance Block,07:31,08:16,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-10-14,451,496,45
EB-05768,,AST-9642,SEC-321,RSI,Maintenance Block,13:48,15:03,75,Track Maintenance Team,Active,Normal,Existing/Committed,2024-11-04,828,903,75
EB-05769,,AST-7916,SEC-404,MGS,Planned Block,23:55,00:40,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-03-24,1435,40,45
EB-05770,,AST-4558,SEC-342,CRJ,Planned Block,08:52,09:22,30,Track Maintenance Team,Active,Normal,Existing/Committed,2025-06-11,532,562,30
EB-05771,,AST-8037,SEC-095,G,Maintenance Block,10:10,11:40,90,Bridge Inspection Team,Confirmed,High,Existing/Committed,2024-11-05,610,700,90
EB-05772,,AST-0162,SEC-013,CSTM,Maintenance Block,15:01,15:46,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-07-19,901,946,45
EB-05773,,AST-3068,SEC-469,BSX,Engineering Block,13:33,14:18,45,OHE Team,Planned,Normal,Existing/Committed,2025-01-23,813,858,45
EB-05774,,AST-7571,SEC-189,PTKC,Maintenance Block,06:58,07:28,30,OHE Team,Confirmed,Normal,Existing/Committed,2024-01-04,418,448,30
EB-05775,,AST-0791,SEC-336,BKSL,Engineering Block,22:36,00:36,120,Signal Team,Confirmed,Normal,Existing/Committed,2025-04-16,1356,36,120
EB-05776,,AST-0905,SEC-097,SPN,Planned Block,10:11,10:56,45,OHE Team,Planned,High,Existing/Committed,2026-07-09,611,656,45
EB-05777,,AST-7881,SEC-209,MHN,Maintenance Block,14:51,15:36,45,OHE Team,Active,Normal,Existing/Committed,2025-01-11,891,936,45
EB-05778,,AST-6958,SEC-387,MOG,Maintenance Block,07:01,08:31,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-03-28,421,511,90
EB-05779,,AST-7357,SEC-169,KMS,Engineering Block,20:46,21:31,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-11-17,1246,1291,45
EB-05780,,AST-9604,SEC-492,BGP,Planned Block,22:28,23:58,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-04-15,1348,1438,90
EB-05781,,AST-2656,SEC-454,ADRA,Engineering Block,21:07,21:37,30,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-06-21,1267,1297,30
EB-05782,,AST-0227,SEC-313,KLD,Engineering Block,14:17,15:17,60,Track Maintenance Team,Planned,High,Existing/Committed,2024-05-05,857,917,60
EB-05783,,AST-8466,SEC-098,BAHI,Maintenance Block,10:24,12:24,120,Bridge Inspection Team,Active,Normal,Existing/Committed,2026-05-12,624,744,120
EB-05784,,AST-5107,SEC-180,MDE,Maintenance Block,23:08,00:08,60,Bridge Inspection Team,Planned,Normal,Existing/Committed,2026-08-18,1388,8,60
EB-05785,,AST-5529,SEC-347,FD,Maintenance Block,18:37,19:52,75,Track Maintenance Team,Confirmed,High,Existing/Committed,2025-07-02,1117,1192,75
EB-05786,,AST-8101,SEC-466,SUNR,Maintenance Block,18:18,19:03,45,Signal Team,Active,High,Existing/Committed,2025-08-19,1098,1143,45
EB-05787,,AST-7635,SEC-422,CNB,Maintenance Block,11:44,13:44,120,Signal Team,Active,Normal,Existing/Committed,2025-09-16,704,824,120
EB-05788,,AST-6955,SEC-397,GGN,Maintenance Block,00:06,01:06,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-08-12,6,66,60
EB-05789,,AST-4751,SEC-206,ALD,Maintenance Block,11:13,13:13,120,OHE Team,Active,Normal,Existing/Committed,2025-06-07,673,793,120
EB-05790,,AST-4024,SEC-282,BSL,Maintenance Block,03:09,05:09,120,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-08-23,189,309,120
EB-05791,,AST-0922,SEC-279,RC,Maintenance Block,13:29,14:59,90,Track Maintenance Team,Active,Normal,Existing/Committed,2025-12-13,809,899,90
EB-05792,,AST-9269,SEC-080,NMH,Maintenance Block,02:12,03:12,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-03-08,132,192,60
EB-05793,,AST-0858,SEC-185,PTKC,Engineering Block,05:09,05:54,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-01-05,309,354,45
EB-05794,,AST-8536,SEC-311,LSI,Planned Block,10:47,12:02,75,Signal Team,Confirmed,Normal,Existing/Committed,2026-08-11,647,722,75
EB-05795,,AST-6732,SEC-430,BLSN,Maintenance Block,13:26,13:56,30,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-01-17,806,836,30
EB-05796,,AST-3486,SEC-170,GAR,Maintenance Block,20:00,20:45,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-07-02,1200,1245,45
EB-05797,,AST-9989,SEC-395,BVI,Engineering Block,16:38,17:23,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-04-27,998,1043,45
EB-05798,,AST-4467,SEC-025,CDG,Engineering Block,16:32,18:32,120,OHE Team,Active,Normal,Existing/Committed,2025-08-25,992,1112,120
EB-05799,,AST-7751,SEC-108,RMNP,Engineering Block,03:39,05:09,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-06-25,219,309,90
EB-05800,,AST-4074,SEC-134,ED,Planned Block,13:38,15:38,120,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-02-03,818,938,120
EB-05801,,AST-4606,SEC-221,MDN,Maintenance Block,00:47,01:17,30,Signal Team,Active,Normal,Existing/Committed,2024-04-13,47,77,30
EB-05802,,AST-9168,SEC-253,ROU,Maintenance Block,03:25,04:55,90,OHE Team,Confirmed,High,Existing/Committed,2024-12-28,205,295,90
