asset_id,section_id,nearest_station_code
AST-13654,SEC-035,BSP
AST-13655,SEC-369,KHNM
AST-13656,SEC-303,VPT
AST-13657,SEC-151,JL
AST-13658,SEC-122,MAJN
AST-13659,SEC-055,BVRT
AST-1366,SEC-278,UHL
AST-13660,SEC-377,BGK
AST-13661,SEC-022,CLX
AST-13662,SEC-303,ASR
AST-13663,SEC-306,KJT
AST-13664,SEC-420,BRJN
AST-13665,SEC-499,BLM
AST-13666,SEC-060,MDN
AST-13667,SEC-262,ATS
AST-13668,SEC-424,BJU
AST-13669,SEC-150,KUR
AST-1367,SEC-276,MBY
AST-13670,SEC-423,BWN
AST-13671,SEC-320,ZNA
AST-13672,SEC-033,HJP
AST-13673,SEC-203,MOO
AST-13674,SEC-027,ZNA
AST-13675,SEC-338,REWA
AST-13676,SEC-017,PUK
AST-13677,SEC-307,KVZ
AST-13678,SEC-273,CKP
AST-13679,SEC-197,CLX
AST-1368,SEC-439,HX
AST-13680,SEC-050,NOK
AST-13681,SEC-396,CTC
AST-13682,SEC-045,KIUL
AST-13683,SEC-376,KMT
AST-13684,SEC-464,BCH
AST-13685,SEC-493,JHS
AST-13686,SEC-100,MALM
AST-13687,SEC-363,BDL
AST-13688,SEC-051,SJL
AST-13689,SEC-230,RJP
AST-1369,SEC-215,MHRG
AST-13690,SEC-124,SRC
AST-13691,SEC-208,BGVN
AST-13692,SEC-077,AKV
AST-13693,SEC-142,TRO
AST-13694,SEC-327,BKSC
AST-13695,SEC-091,UBL
AST-13696,SEC-183,HWH
AST-13697,SEC-107,KTH
AST-13698,SEC-382,MYR
AST-13699,SEC-119,HBJ
AST-1370,SEC-337,NZM
AST-13700,SEC-140,KIUL
AST-13701,SEC-062,BST
AST-13702,SEC-364,PND
AST-13703,SEC-327,RPH
AST-13704,SEC-388,KYQ
AST-13705,SEC-430,TUNI
AST-13706,SEC-493,PRR
AST-13707,SEC-016,MURI
AST-13708,SEC-122,GLPT
AST-13709,SEC-204,DLK
AST-1371,SEC-071,KTYM
AST-13710,SEC-150,SGO
AST-13711,SEC-038,BCY
AST-13712,SEC-071,BSL
AST-13713,SEC-324,DHT
AST-13714,SEC-062,HRV
AST-13715,SEC-150,JL
AST-13716,SEC-462,SHR
AST-13717,SEC-265,SRC
AST-13718,SEC-282,TUNI
AST-13719,SEC-370,AWY
AST-1372,SEC-384,VJPJ
AST-13720,SEC-081,DDJ
AST-13721,SEC-489,MYG
AST-13722,SEC-481,MKU
AST-13723,SEC-256,ET
AST-13724,SEC-130,ARJ
AST-13725,SEC-116,SMBJ
AST-13726,SEC-420,SPN
AST-13727,SEC-448,KATL
AST-13728,SEC-192,HNL
AST-13729,SEC-076,NDL
AST-1373,SEC-017,JAJ
AST-13730,SEC-080,UBL
AST-13731,SEC-029,GTM
AST-13732,SEC-031,BE
AST-13733,SEC-093,SBB
AST-13734,SEC-193,KCVL
AST-13735,SEC-500,DEE
AST-13736,SEC-232,ALU
AST-13737,SEC-085,BWK
AST-13738,SEC-262,PRTL
AST-13739,SEC-077,MRJ
AST-1374,SEC-359,UMRI
AST-13740,SEC-449,NSL
AST-13741,SEC-397,ASR
AST-13742,SEC-211,SDB
AST-13743,SEC-266,FBD
AST-13744,SEC-155,AGC
AST-13745,SEC-399,ED
AST-13746,SEC-240,GKP
AST-13747,SEC-345,ARA
AST-13748,SEC-226,GAYA
AST-13749,SEC-170,CBF
AST-1375,SEC-091,GMO
AST-13750,SEC-266,BQA
AST-13751,SEC-444,DAO
AST-13752,SEC-372,DURG
AST-13753,SEC-002,HSRA
AST-13754,SEC-083,SEU
AST-13755,SEC-013,PSO
AST-13756,SEC-424,MLDT
AST-13757,SEC-306,DG
AST-13758,SEC-337,OYR
AST-13759,SEC-077,BZA
AST-1376,SEC-008,CUPJ
AST-13760,SEC-071,TOK
AST-13761,SEC-179,NRLR
AST-13762,SEC-164,BRWD
AST-13763,SEC-013,NDL
AST-13764,SEC-389,ET
AST-13765,SEC-094,FBD
AST-13766,SEC-208,CPK
AST-13767,SEC-258,JAM
AST-13768,SEC-292,ULT
AST-13769,SEC-451,TATA
AST-1377,SEC-171,RJN
AST-13770,SEC-200,SUR
AST-13771,SEC-395,PUNE
AST-13772,SEC-160,SNT
AST-13773,SEC-463,HSRA
AST-13774,SEC-032,PDH
AST-13775,SEC-408,PNVL
AST-13776,SEC-077,KCI
AST-13777,SEC-427,KNW
AST-13778,SEC-224,BGK
AST-13779,SEC-374,CKP
AST-1378,SEC-015,ALJN
AST-13780,SEC-344,HAPA
AST-13781,SEC-479,ADRA
AST-13782,SEC-148,CBF
AST-13783,SEC-461,ATE
AST-13784,SEC-092,KOTA
AST-13785,SEC-058,BLS
AST-13786,SEC-141,KKDE
AST-13787,SEC-288,NZM
AST-13788,SEC-261,PVD
AST-13789,SEC-020,AJJ
AST-1379,SEC-239,SBC
AST-13790,SEC-109,YPR
AST-13791,SEC-332,RV
AST-13792,SEC-349,UBL
AST-13793,SEC-334,MAO
AST-13794,SEC-221,GDR
AST-13795,SEC-330,SPJ
AST-13796,SEC-229,MKU
AST-13797,SEC-243,CAR
AST-13798,SEC-336,RC
AST-13799,SEC-397,SKT
AST-1380,SEC-370,EE
AST-13800,SEC-468,BDU
AST-13801,SEC-460,KANJ
AST-13802,SEC-065,DKAE
AST-13803,SEC-274,BZA
AST-13804,SEC-147,KTYM
AST-13805,SEC-274,VGE
AST-13806,SEC-063,KL
AST-13807,SEC-461,BSB
AST-13808,SEC-109,GDR
AST-13809,SEC-455,SGRD
AST-1381,SEC-112,PDY
AST-13810,SEC-395,JJKR
AST-13811,SEC-096,SWM
AST-13812,SEC-041,BHS
AST-13813,SEC-471,CAA
AST-13814,SEC-030,PUNE
AST-13815,SEC-329,NYK
AST-13816,SEC-005,SC
AST-13817,SEC-282,KNW
AST-13818,SEC-334,KNW
AST-13819,SEC-176,SKM
AST-1382,SEC-334,KOTA
AST-13820,SEC-479,PND
AST-13821,SEC-269,PAM
AST-13822,SEC-151,CNGR
AST-13823,SEC-295,DHN
AST-13824,SEC-219,PDU
AST-13825,SEC-360,GAYA
AST-13826,SEC-347,KDSD
AST-13827,SEC-003,HTZ
AST-13828,SEC-200,AK
AST-13829,SEC-500,PAU
AST-1383,SEC-182,RJY
AST-13830,SEC-087,NH
AST-13831,SEC-018,BDTS
AST-13832,SEC-432,ERS
AST-13833,SEC-367,TLH
AST-13834,SEC-377,RRI
AST-13835,SEC-125,BTU
AST-13836,SEC-193,ALU
AST-13837,SEC-054,UJA
AST-13838,SEC-395,PGW
AST-13839,SEC-251,KGM
AST-1384,SEC-053,KIUL
AST-13840,SEC-314,MRDW
AST-13841,SEC-221,GWL
AST-13842,SEC-327,BTH
AST-13843,SEC-060,DUI
AST-13844,SEC-057,HAS
AST-13845,SEC-482,RJT
AST-13846,SEC-445,FLR
AST-13847,SEC-125,KART
AST-13848,SEC-157,GWL
AST-13849,SEC-263,MS
AST-1385,SEC-168,KIUL
AST-13850,SEC-243,KNE
AST-13851,SEC-150,AF
AST-13852,SEC-264,AF
AST-13853,SEC-259,SWA
AST-13854,SEC-083,KMBL
AST-13855,SEC-160,JLD
AST-13856,SEC-333,CAR
AST-13857,SEC-255,CPP
AST-13858,SEC-307,JP
AST-13859,SEC-269,MNP
AST-1386,SEC-288,MBY
AST-13860,SEC-017,RPUR
AST-13861,SEC-278,KSG
AST-13862,SEC-388,BDL
AST-13863,SEC-188,KWM
AST-13864,SEC-037,IGP
AST-13865,SEC-426,ASN
AST-13866,SEC-409,UJN
AST-13867,SEC-460,KOTA
AST-13868,SEC-061,BIJR
AST-13869,SEC-105,JER
AST-1387,SEC-481,WADI
AST-13870,SEC-113,TUVR
AST-13871,SEC-419,KTH
AST-13872,SEC-336,DVG
AST-13873,SEC-212,BKP
AST-13874,SEC-217,DLGN
AST-13875,SEC-060,NS
AST-13876,SEC-493,STA
AST-13877,SEC-464,JER
AST-13878,SEC-410,UHL
AST-13879,SEC-318,PLO
AST-1388,SEC-169,BMLL
AST-13880,SEC-495,BRC
AST-13881,SEC-318,BBK
AST-13882,SEC-230,SWM
AST-13883,SEC-433,BDHY
AST-13884,SEC-141,BAM
AST-13885,SEC-135,DKJ
AST-13886,SEC-020,SHG
AST-13887,SEC-090,ARA
AST-13888,SEC-196,DDA
AST-13889,SEC-218,DLI
AST-1389,SEC-481,NLR
AST-13890,SEC-041,SRR
AST-13891,SEC-192,UMD
AST-13892,SEC-101,GTL
AST-13893,SEC-462,SC
AST-13894,SEC-179,TORI
AST-13895,SEC-390,BRC
AST-13896,SEC-288,TBN
AST-13897,SEC-270,JSP
AST-13898,SEC-151,CLT
AST-13899,SEC-488,CPK
AST-1390,SEC-477,IPM
AST-13900,SEC-467,DR
AST-13901,SEC-390,BRKA
AST-13902,SEC-178,KVZ
AST-13903,SEC-348,VKB
AST-13904,SEC-029,BE
AST-13905,SEC-230,CBE
AST-13906,SEC-206,BSL
AST-13907,SEC-431,DHN
AST-13908,SEC-045,RNR
AST-13909,SEC-155,BJU
AST-1391,SEC-132,PTJ
AST-13910,SEC-249,RU
AST-13911,SEC-172,NWR
AST-13912,SEC-096,SUR
AST-13913,SEC-325,FKM
AST-13914,SEC-386,LKO
AST-13915,SEC-472,G
AST-13916,SEC-010,NRGR
AST-13917,SEC-200,HNL
AST-13918,SEC-209,HD
AST-13919,SEC-447,BVH
AST-1392,SEC-150,TDD
AST-13920,SEC-469,BXR
AST-13921,SEC-390,VRI
AST-13922,SEC-048,SWM
AST-13923,SEC-071,NHH
AST-13924,SEC-096,BH
AST-13925,SEC-204,DVG
AST-13926,SEC-190,JTJ
AST-13927,SEC-345,BZA
AST-13928,SEC-288,NZB
AST-13929,SEC-311,UHL
AST-1393,SEC-356,GZN
AST-13930,SEC-473,BSQP
AST-13931,SEC-429,TEL
AST-13932,SEC-362,KGP
AST-13933,SEC-452,BPL
AST-13934,SEC-076,RU
AST-13935,SEC-050,SSB
AST-13936,SEC-436,YG
AST-13937,SEC-466,SRU
AST-13938,SEC-473,BRWD
AST-13939,SEC-498,MTJ
AST-1394,SEC-090,KPLL
AST-13940,SEC-320,MAU
AST-13941,SEC-030,FA
AST-13942,SEC-253,SFC
AST-13943,SEC-297,ADI
AST-13944,SEC-483,LUR
AST-13945,SEC-455,BRKA
AST-13946,SEC-345,UBL
AST-13947,SEC-365,CWA
AST-13948,SEC-151,CCK
AST-13949,SEC-295,TMZ
AST-1395,SEC-363,KNT
AST-13950,SEC-218,BRRG
AST-13951,SEC-036,TPJ
AST-13952,SEC-195,BGM
AST-13953,SEC-482,NVG
AST-13954,SEC-446,GDYA
AST-13955,SEC-118,NDLS
AST-13956,SEC-175,MNL
AST-13957,SEC-006,BJE
AST-13958,SEC-021,RJY
AST-13959,SEC-062,BRC
AST-1396,SEC-388,DURG
AST-13960,SEC-277,VRR
AST-13961,SEC-345,UBC
AST-13962,SEC-431,ANND
AST-13963,SEC-009,JL
AST-13964,SEC-313,BNW
AST-13965,SEC-033,PNBE
AST-13966,SEC-407,BJU
AST-13967,SEC-032,ULT
AST-13968,SEC-131,KZJ
AST-13969,SEC-455,ABR
AST-1397,SEC-246,KNE
AST-13970,SEC-216,AMLA
AST-13971,SEC-049,DRS
AST-13972,SEC-078,JIND
AST-13973,SEC-287,BANO
AST-13974,SEC-409,TUP
AST-13975,SEC-022,GKP
AST-13976,SEC-363,DHN
AST-13977,SEC-299,LDH
AST-13978,SEC-369,AK
AST-13979,SEC-248,RQJ
AST-1398,SEC-299,PLO
AST-13980,SEC-149,NGAN
AST-13981,SEC-113,MAO
AST-13982,SEC-362,HAT
AST-13983,SEC-154,TDU
AST-13984,SEC-391,TCR
AST-13985,SEC-033,CHE
AST-13986,SEC-012,ET
AST-13987,SEC-180,FKM
AST-13988,SEC-491,BDI
AST-13989,SEC-045,BMKI
AST-1399,SEC-047,KYJ
AST-13990,SEC-345,PNVL
AST-13991,SEC-134,DQN
AST-13992,SEC-264,KSTE
AST-13993,SEC-082,MKA
AST-13994,SEC-312,DRD
AST-13995,SEC-023,TRL
AST-13996,SEC-070,NRP
AST-13997,SEC-019,SMBX
AST-13998,SEC-330,GZB
AST-13999,SEC-313,MTJ
AST-1400,SEC-423,VYA
AST-14000,SEC-102,BIDR
AST-14001,SEC-121,CHI
AST-14002,SEC-432,RN
AST-14003,SEC-364,BTTR
AST-14004,SEC-108,LKR
AST-14005,SEC-212,MSH
AST-14006,SEC-327,MRDW
AST-14007,SEC-031,GOC
AST-14008,SEC-499,MEJ
AST-14009,SEC-054,DSPN
AST-1401,SEC-420,OTP
AST-14010,SEC-455,VRI
AST-14011,SEC-353,ULA
AST-14012,SEC-099,BUL
AST-14013,SEC-007,ROHA
AST-14014,SEC-202,HAPA
AST-14015,SEC-490,URPR
AST-14016,SEC-289,BPL
AST-14017,SEC-408,BIA
AST-14018,SEC-400,BOG
AST-14019,SEC-074,SZH
AST-1402,SEC-062,HYB
AST-14020,SEC-277,WL
AST-14021,SEC-155,TLHD
AST-14022,SEC-468,UBL
AST-14023,SEC-104,KDPR
AST-14024,SEC-080,BKP
AST-14025,SEC-303,KNHP
AST-14026,SEC-461,UR
AST-14027,SEC-172,KUR
AST-14028,SEC-005,OEA
AST-14029,SEC-391,SEO
AST-1403,SEC-271,KLAR
AST-14030,SEC-174,PNVL
AST-14031,SEC-051,BBS
AST-14032,SEC-112,JP
AST-14033,SEC-435,HBJ
AST-14034,SEC-083,HD
AST-14035,SEC-310,EE
AST-14036,SEC-251,RJY
AST-14037,SEC-123,MB
AST-14038,SEC-348,RSR
AST-14039,SEC-246,DGR
AST-1404,SEC-491,BLTR
AST-14040,SEC-107,NNN
AST-14041,SEC-231,WKI
AST-14042,SEC-396,ET
AST-14043,SEC-274,J
AST-14044,SEC-202,SRR
AST-14045,SEC-315,JSG
AST-14046,SEC-133,BZA
AST-14047,SEC-211,WHM
AST-14048,SEC-322,CKP
AST-14049,SEC-435,GRN
AST-1405,SEC-071,KYN
AST-14050,SEC-108,MINA
AST-14051,SEC-246,TU
AST-14052,SEC-384,IJK
AST-14053,SEC-184,BRR
AST-14054,SEC-004,GR
AST-14055,SEC-251,ALY
AST-14056,SEC-362,BKP
AST-14057,SEC-312,BXN
AST-14058,SEC-264,JHS
AST-14059,SEC-220,LTHR
AST-1406,SEC-433,HWH
AST-14060,SEC-140,JMKT
AST-14061,SEC-223,HGT
AST-14062,SEC-390,NOL
AST-14063,SEC-443,CRJ
AST-14064,SEC-410,BL
AST-14065,SEC-337,JAA
AST-14066,SEC-258,MURI
AST-14067,SEC-392,KNP
AST-14068,SEC-427,FKG
AST-14069,SEC-380,BNDM
AST-1407,SEC-053,TLHD
AST-14070,SEC-339,CKX
AST-14071,SEC-263,JTJ
AST-14072,SEC-037,JRLE
AST-14073,SEC-322,ON
AST-14074,SEC-074,RRB
AST-14075,SEC-055,RHE
AST-14076,SEC-454,KSNG
AST-14077,SEC-473,RPRL
AST-14078,SEC-105,NDLS
AST-14079,SEC-425,JBP
AST-1408,SEC-169,DWR
AST-14080,SEC-421,JLD
AST-14081,SEC-496,KTSH
AST-14082,SEC-057,TKJ
AST-14083,SEC-108,BJE
AST-14084,SEC-429,CPR
AST-14085,SEC-372,SWM
AST-14086,SEC-283,UD
AST-14087,SEC-049,HAD
AST-14088,SEC-074,BZA
AST-14089,SEC-098,PRKD
AST-1409,SEC-438,G
AST-14090,SEC-096,SPJ
AST-14091,SEC-125,DO
AST-14092,SEC-117,KATI
AST-14093,SEC-060,TDD
AST-14094,SEC-163,MSH
AST-14095,SEC-402,CVP
AST-14096,SEC-188,JUC
AST-14097,SEC-434,DHN
AST-14098,SEC-265,LRJ
AST-14099,SEC-495,SOA
AST-1410,SEC-207,KWV
AST-14100,SEC-094,VAPI
AST-14101,SEC-171,CDG
AST-14102,SEC-230,VM
AST-14103,SEC-283,SINI
AST-14104,SEC-297,GPB
AST-14105,SEC-468,NDB
AST-14106,SEC-342,FK
AST-14107,SEC-238,LKR
AST-14108,SEC-081,ANKX
AST-14109,SEC-411,KGP
AST-1411,SEC-076,FKM
AST-14110,SEC-172,SRTL
AST-14111,SEC-158,BL
AST-14112,SEC-475,ROU
AST-14113,SEC-440,BZA
AST-14114,SEC-018,KYQ
AST-14115,SEC-496,MURI
AST-14116,SEC-337,KIUL
AST-14117,SEC-406,KOP
AST-14118,SEC-093,JL
AST-14119,SEC-017,PFM
AST-1412,SEC-334,EKMA
AST-14120,SEC-102,PMU
AST-14121,SEC-063,INDB
AST-14122,SEC-439,STPD
AST-14123,SEC-092,SMBX
AST-14124,SEC-251,CGL
AST-14125,SEC-309,SNX
AST-14126,SEC-280,RRB
AST-14127,SEC-386,GLPT
AST-14128,SEC-090,TMV
AST-14129,SEC-271,IGP
AST-1413,SEC-387,NZB
AST-14130,SEC-413,TPJ
AST-14131,SEC-498,NDLS
AST-14132,SEC-022,DPU
AST-14133,SEC-171,MYG
AST-14134,SEC-415,KRD
AST-14135,SEC-454,ERS
AST-14136,SEC-052,TUP
AST-14137,SEC-043,HDD
AST-14138,SEC-403,JSG
AST-14139,SEC-102,LPNR
AST-1414,SEC-001,TIR
AST-14140,SEC-316,DWX
AST-14141,SEC-318,KKET
AST-14142,SEC-153,JJR
AST-14143,SEC-307,KPD
AST-14144,SEC-410,JP
AST-14145,SEC-387,SLW
AST-14146,SEC-014,NBR
AST-14147,SEC-416,KYN
AST-14148,SEC-074,KKP
AST-14149,SEC-141,PNME
AST-1415,SEC-468,SUR
AST-14150,SEC-357,JM
AST-14151,SEC-112,MRA
AST-14152,SEC-303,MNGD
AST-14153,SEC-002,LTT
AST-14154,SEC-211,UJN
AST-14155,SEC-158,VSKP
AST-14156,SEC-433,LPNR
AST-14157,SEC-455,SDL
AST-14158,SEC-426,BPL
AST-14159,SEC-162,SDLP
AST-1416,SEC-448,BAQ
AST-14160,SEC-057,RA
AST-14161,SEC-461,DND
AST-14162,SEC-277,SV
AST-14163,SEC-106,KNW
AST-14164,SEC-093,SWM
AST-14165,SEC-246,RTA
AST-14166,SEC-449,TDO
AST-14167,SEC-341,KMTI
AST-14168,SEC-433,TR
AST-14169,SEC-180,ANSB
AST-1417,SEC-301,CRJ
AST-14170,SEC-435,PGW
AST-14171,SEC-080,KUA
AST-14172,SEC-424,SPN
AST-14173,SEC-315,MAHE
AST-14174,SEC-004,BTPD
AST-14175,SEC-061,BDC
AST-14176,SEC-242,DD
AST-14177,SEC-295,GIMB
AST-14178,SEC-175,KOTA
AST-14179,SEC-078,KZJ
AST-1418,SEC-451,AN
AST-14180,SEC-370,MRJ
AST-14181,SEC-083,NR
AST-14182,SEC-173,CTS
AST-14183,SEC-089,KPG
AST-14184,SEC-216,RNV
AST-14185,SEC-295,SQL
AST-14186,SEC-059,BSP
AST-14187,SEC-224,NRKR
AST-14188,SEC-046,MKA
AST-14189,SEC-133,KYN
AST-1419,SEC-229,KKLR
AST-14190,SEC-135,AGC
AST-14191,SEC-490,AII
AST-14192,SEC-194,SBPD
AST-14193,SEC-328,ET
AST-14194,SEC-140,BTE
AST-14195,SEC-408,KHED
AST-14196,SEC-399,SBB
AST-14197,SEC-308,RJT
AST-14198,SEC-067,LWR
AST-14199,SEC-025,GHY
AST-1420,SEC-321,BSB
AST-14200,SEC-274,BJU
AST-14201,SEC-330,HWH
AST-14202,SEC-429,LKA
AST-14203,SEC-312,MDW
AST-14204,SEC-198,ATP
AST-14205,SEC-191,KCVL
AST-14206,SEC-499,MKP
AST-14207,SEC-494,GLPT
AST-14208,SEC-229,ACL
AST-14209,SEC-451,WR
AST-1421,SEC-478,BZA
AST-14210,SEC-028,MGS
AST-14211,SEC-364,DBR
AST-14212,SEC-443,AWY
AST-14213,SEC-210,ARW
AST-14214,SEC-122,BNVD
AST-14215,SEC-321,ANV
AST-14216,SEC-275,ROB
AST-14217,SEC-282,DDN
AST-14218,SEC-375,CNB
AST-14219,SEC-122,HKR
AST-1422,SEC-380,AWY
AST-14220,SEC-053,AF
AST-14221,SEC-263,LJN
AST-14222,SEC-486,JUC
AST-14223,SEC-195,PRR
AST-14224,SEC-034,TAZ
AST-14225,SEC-474,KOTA
AST-14226,SEC-467,PHV
AST-14227,SEC-384,KPY
AST-14228,SEC-236,WKI
AST-14229,SEC-190,CSTM
AST-1423,SEC-483,ABH
AST-14230,SEC-364,NDB
AST-14231,SEC-024,SUNR
AST-14232,SEC-334,PGW
AST-14233,SEC-186,SEH
AST-14234,SEC-102,AMRO
AST-14235,SEC-063,VPT
AST-14236,SEC-032,VKB
AST-14237,SEC-462,MKP
AST-14238,SEC-326,SC
AST-14239,SEC-387,NDLS
AST-1424,SEC-385,NSL
AST-14240,SEC-190,WL
AST-14241,SEC-133,KJN
AST-14242,SEC-385,APR
AST-14243,SEC-461,DLI
AST-14244,SEC-206,KYN
AST-14245,SEC-099,ALD
AST-14246,SEC-073,ABP
AST-14247,SEC-463,BE
AST-14248,SEC-112,MLDT
AST-14249,SEC-158,KTKH
AST-1425,SEC-388,BINA
AST-14250,SEC-153,YA
AST-14251,SEC-018,BRRG
AST-14252,SEC-362,SOD
AST-14253,SEC-356,CKI
AST-14254,SEC-378,BSQP
AST-14255,SEC-270,TPJ
AST-14256,SEC-461,KNE
AST-14257,SEC-417,VAPI
AST-14258,SEC-176,ADI
AST-14259,SEC-449,CSTM
AST-1426,SEC-412,KFA
AST-14260,SEC-307,SDE
AST-14261,SEC-350,KUD
AST-14262,SEC-155,QLN
AST-14263,SEC-178,DWX
AST-14264,SEC-423,RGS
AST-14265,SEC-394,HRI
AST-14266,SEC-396,SLN
AST-14267,SEC-391,GUNA
AST-14268,SEC-402,SIL
AST-14269,SEC-300,HYB
AST-1427,SEC-476,JMP
AST-14270,SEC-029,ANG
AST-14271,SEC-308,SRR
AST-14272,SEC-251,BWN
AST-14273,SEC-110,WADI
AST-14274,SEC-039,AD
AST-14275,SEC-307,BNU
AST-14276,SEC-214,RE
AST-14277,SEC-051,BDL
AST-14278,SEC-017,BRKA
AST-14279,SEC-249,JGN
AST-1428,SEC-302,DNA
AST-14280,SEC-057,GKP
AST-14281,SEC-452,DMRX
AST-14282,SEC-180,DHI
AST-14283,SEC-032,ET
AST-14284,SEC-420,OGL
AST-14285,SEC-246,YT
AST-14286,SEC-468,HW
AST-14287,SEC-424,BALU
AST-14288,SEC-053,DNA
AST-14289,SEC-030,CLT
AST-1429,SEC-207,DDL
AST-14290,SEC-155,ANKX
AST-14291,SEC-110,CBF
AST-14292,SEC-045,VAPI
AST-14293,SEC-353,JONR
AST-14294,SEC-398,KWAE
AST-14295,SEC-404,SUR
AST-14296,SEC-419,BGP
AST-14297,SEC-363,TPJ
AST-14298,SEC-382,BPQ
AST-14299,SEC-015,BE
AST-1430,SEC-015,PUNE
AST-14300,SEC-130,LKE
AST-14301,SEC-494,PNU
AST-14302,SEC-421,DOTL
AST-14303,SEC-157,ANK
AST-14304,SEC-182,BSP
AST-14305,SEC-370,RU
AST-14306,SEC-071,BPQ
AST-14307,SEC-245,ORAI
AST-14308,SEC-087,BGP
AST-14309,SEC-050,KH
AST-1431,SEC-475,BVI
AST-14310,SEC-193,SPJ
AST-14311,SEC-408,DAD
AST-14312,SEC-408,MAJN
AST-14313,SEC-249,BVI
AST-14314,SEC-252,KFPR
AST-14315,SEC-093,TTR
AST-14316,SEC-473,BBS
AST-14317,SEC-019,KLTR
AST-14318,SEC-426,MTJ
AST-14319,SEC-319,CHZ
AST-1432,SEC-459,SNP
AST-14320,SEC-437,BHS
AST-14321,SEC-257,BAM
AST-14322,SEC-353,KRR
AST-14323,SEC-334,HDW
AST-14324,SEC-236,RAG
AST-14325,SEC-151,MZL
AST-14326,SEC-130,KPD
AST-14327,SEC-401,BFT
AST-14328,SEC-488,MYS
AST-14329,SEC-323,PAU
AST-1433,SEC-147,SWM
AST-14330,SEC-170,OBR
AST-14331,SEC-297,JAA
AST-14332,SEC-164,CRJ
AST-14333,SEC-109,BKI
AST-14334,SEC-345,SRE
AST-14335,SEC-217,HDD
AST-14336,SEC-262,ANG
AST-14337,SEC-004,DLK
AST-14338,SEC-018,GDR
AST-14339,SEC-021,JSME
AST-1434,SEC-015,PWL
AST-14340,SEC-465,TDLE
AST-14341,SEC-206,BUG
AST-14342,SEC-262,RU
AST-14343,SEC-019,KK
AST-14344,SEC-034,ULA
AST-14345,SEC-220,JTJ
AST-14346,SEC-073,FA
AST-14347,SEC-392,KRBA
AST-14348,SEC-377,HWH
AST-14349,SEC-335,BGK
AST-1435,SEC-103,BAM
AST-14350,SEC-438,DGI
AST-14351,SEC-023,KNE
AST-14352,SEC-499,ASN
AST-14353,SEC-007,BJP
AST-14354,SEC-006,KAYR
AST-14355,SEC-024,CNGR
AST-14356,SEC-183,NGG
AST-14357,SEC-384,JOP
AST-14358,SEC-223,BPL
AST-14359,SEC-410,CKI
AST-1436,SEC-397,LDH
AST-14360,SEC-087,BHP
AST-14361,SEC-041,AMLA
AST-14362,SEC-072,AB
AST-14363,SEC-499,NBR
AST-14364,SEC-101,PNVL
AST-14365,SEC-375,RU
AST-14366,SEC-045,JAM
AST-14367,SEC-337,JSP
AST-14368,SEC-419,VV
AST-14369,SEC-198,VAPI
AST-1437,SEC-271,BLS
AST-14370,SEC-230,NED
AST-14371,SEC-115,ABR
AST-14372,SEC-472,QLN
AST-14373,SEC-208,BIH
AST-14374,SEC-029,UMB
AST-14375,SEC-362,KRR
AST-14376,SEC-028,IPM
AST-14377,SEC-345,KYN
AST-14378,SEC-031,JHS
AST-14379,SEC-440,NAD
AST-1438,SEC-184,CDG
AST-14380,SEC-102,WNG
AST-14381,SEC-419,VAPI
AST-14382,SEC-266,AKP
AST-14383,SEC-052,BTA
AST-14384,SEC-242,KYQ
AST-14385,SEC-168,GKP
AST-14386,SEC-371,BWN
AST-14387,SEC-045,PURI
AST-14388,SEC-009,BHC
AST-14389,SEC-185,ALMR
AST-1439,SEC-453,KIUL
AST-14390,SEC-498,SKM
AST-14391,SEC-369,KCVL
AST-14392,SEC-084,PHK
AST-14393,SEC-205,RJP
AST-14394,SEC-444,IJK
AST-14395,SEC-436,UMB
AST-14396,SEC-115,DHN
AST-14397,SEC-058,BER
AST-14398,SEC-481,NLR
AST-14399,SEC-476,UBC
AST-1440,SEC-289,OGL
AST-14400,SEC-380,KOTA
AST-14401,SEC-467,KSG
AST-14402,SEC-162,SBC
AST-14403,SEC-135,RWJ
AST-14404,SEC-295,MDN
AST-14405,SEC-449,APDJ
AST-14406,SEC-430,NGP
AST-14407,SEC-426,SM
AST-14408,SEC-297,JKPR
AST-14409,SEC-089,JTJ
AST-1441,SEC-297,RJG
AST-14410,SEC-115,VKI
AST-14411,SEC-252,BUI
AST-14412,SEC-433,NMP
AST-14413,SEC-274,GDR
AST-14414,SEC-379,RGDA
AST-14415,SEC-216,JL
AST-14416,SEC-096,SRC
AST-14417,SEC-085,AII
AST-14418,SEC-302,DLI
AST-14419,SEC-292,BTD
AST-1442,SEC-416,GHY
AST-14420,SEC-251,PAO
AST-14421,SEC-460,UD
AST-14422,SEC-324,JUD
AST-14423,SEC-336,NCB
AST-14424,SEC-116,MDP
AST-14425,SEC-153,CWA
AST-14426,SEC-050,CDH
AST-14427,SEC-414,ED
AST-14428,SEC-314,KIUL
AST-14429,SEC-494,ON
AST-1443,SEC-405,FA
AST-14430,SEC-126,S
AST-14431,SEC-295,AZ
AST-14432,SEC-498,JID
AST-14433,SEC-403,CNGR
AST-14434,SEC-032,NAD
AST-14435,SEC-417,JPV
AST-14436,SEC-241,CPA
AST-14437,SEC-119,DNR
AST-14438,SEC-195,PUNE
AST-14439,SEC-336,KY
AST-1444,SEC-263,BBS
AST-14440,SEC-195,HDD
AST-14441,SEC-455,TDD
