block_request_id,asset_id,section_id,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min
BR-02321,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,11:30,±15 min,OHE Team,Urgent,Pending,690,15,675,705
BR-02322,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,14:15,±30 min,Bridge Inspection Team,Normal,Pending,855,30,825,885
BR-02323,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,12:30,±30 min,Bridge Inspection Team,Normal,Pending,750,30,720,780
BR-02324,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,14:15,±30 min,Bridge Inspection Team,Normal,Pending,855,30,825,885
BR-02325,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,±60 min,OHE Team,Urgent,Pending,1335,60,1275,1395
BR-02326,AST-0177,SEC-015,JEUR,Signal Maintenance,60,Medium,10:15,±30 min,Signal Team,Urgent,Pending,615,30,585,645
BR-02327,AST-0171,SEC-012,KSRA,Track Inspection,30,High,17:15,Fixed,Track Maintenance Team,Normal,Pending,1035,0,1035,1035
BR-02328,AST-0027,SEC-026,PRLI,Track Inspection,30,High,04:45,±30 min,Track Maintenance Team,Normal,Pending,285,30,255,315
BR-02329,AST-0042,SEC-020,SEG,Track Inspection,60,Low,09:15,Fixed,Track Maintenance Team,Normal,Pending,555,0,555,555
BR-02330,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,22:15,±30 min,Signal Team,Normal,Pending,1335,30,1305,1365
BR-02331,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,Fixed,Track Maintenance Team,Normal,Pending,1290,0,1290,1290
BR-02332,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,12:15,±15 min,Bridge Inspection Team,Normal,Pending,735,15,720,750
BR-02333,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,12:00,±30 min,Track Maintenance Team,Urgent,Pending,720,30,690,750
BR-02334,AST-0075,SEC-036,ARAG,OHE Inspection,60,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810
BR-02335,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,Fixed,Signal Team,Normal,Pending,45,0,45,45
BR-02336,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,10:00,±30 min,Track Maintenance Team,Urgent,Pending,600,30,570,630
BR-02337,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,14:45,Fixed,Track Maintenance Team,Normal,Pending,885,0,885,885
BR-02338,AST-0086,SEC-030,WR,Track Inspection,30,High,21:30,Fixed,Track Maintenance Team,Normal,Pending,1290,0,1290,1290
BR-02339,AST-0098,SEC-049,HWH,Track Inspection,60,Medium,01:45,Fixed,OHE Team,Normal,Pending,105,0,105,105
BR-02340,AST-0183,SEC-008,PC,Signal Maintenance,45,High,06:30,±60 min,Bridge Inspection Team,Normal,Pending,390,60,330,450
BR-02341,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:15,±30 min,Track Maintenance Team,Normal,Pending,795,30,765,825
BR-02342,AST-0136,SEC-021,BD,Signal Maintenance,75,Medium,01:00,Fixed,OHE Team,Normal,Pending,60,0,60,60
BR-02343,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,15:45,±60 min,OHE Team,Normal,Pending,945,60,885,1005
BR-02344,AST-0183,SEC-008,PC,Signal Maintenance,30,High,06:45,±30 min,Bridge Inspection Team,Normal,Pending,405,30,375,435
BR-02345,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,18:00,±30 min,Bridge Inspection Team,Normal,Pending,1080,30,1050,1110
BR-02346,AST-0104,SEC-038,HD,Signal Maintenance,30,High,04:00,±15 min,Signal Team,Normal,Pending,240,15,225,255
BR-02347,AST-0121,SEC-028,CND,Track Renewal,45,High,08:15,Fixed,Track Maintenance Team,Urgent,Pending,495,0,495,495
BR-02348,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,06:45,±15 min,Track Maintenance Team,Urgent,Pending,405,15,390,420
BR-02349,AST-0121,SEC-028,CND,Track Renewal,60,High,21:45,±15 min,Track Maintenance Team,Urgent,Pending,1305,15,1290,1320
BR-02350,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,12:00,±30 min,Track Maintenance Team,Normal,Pending,720,30,690,750
BR-02351,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:30,Fixed,OHE Team,Normal,Pending,90,0,90,90
BR-02352,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:30,±15 min,OHE Team,Normal,Pending,90,15,75,105
BR-02353,AST-0027,SEC-026,PRLI,Track Inspection,30,High,20:15,±30 min,Track Maintenance Team,Normal,Pending,1215,30,1185,1245
BR-02354,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305
BR-02355,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:15,±15 min,OHE Team,Urgent,Pending,795,15,780,810
BR-02356,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275
BR-02357,AST-0163,SEC-050,RPH,Point Machine Maintenance,30,Critical,11:15,±30 min,Track Maintenance Team,Urgent,Pending,675,30,645,705
BR-02358,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795
BR-02359,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,09:30,±30 min,Track Maintenance Team,Urgent,Pending,570,30,540,600
BR-02360,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,09:30,±60 min,Track Maintenance Team,Urgent,Pending,570,60,510,630
BR-02361,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795
BR-02362,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,20:45,±30 min,Signal Team,Normal,Pending,1245,30,1215,1275
BR-02363,AST-0148,SEC-033,KVK,Signal Maintenance,60,Low,12:45,Fixed,Track Maintenance Team,Urgent,Pending,765,0,765,765
BR-02364,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,09:30,±30 min,Track Maintenance Team,Urgent,Pending,570,30,540,600
BR-02365,AST-0124,SEC-022,NAVI,Rail Grinding,45,High,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795
BR-02366,AST-0121,SEC-028,CND,Track Renewal,90,High,03:45,±30 min,Track Maintenance Team,Urgent,Pending,225,30,195,255
BR-02367,AST-0059,SEC-021,BD,Track Renewal,30,Medium,03:30,Fixed,Signal Team,Urgent,Pending,210,0,210,210
BR-02368,AST-0121,SEC-028,CND,Track Renewal,60,High,14:00,±60 min,Track Maintenance Team,Urgent,Pending,840,60,780,900
BR-02369,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90
BR-02370,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290
BR-02371,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,21:00,Fixed,OHE Team,Normal,Pending,1260,0,1260,1260
BR-02372,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,03:30,Fixed,Track Maintenance Team,Normal,Pending,210,0,210,210
BR-02373,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,02:45,Fixed,Bridge Inspection Team,Urgent,Pending,165,0,165,165
BR-02374,AST-0075,SEC-036,ARAG,OHE Inspection,120,Medium,12:30,±30 min,Bridge Inspection Team,Normal,Pending,750,30,720,780
BR-02375,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275
BR-02376,AST-0008,SEC-017,ANG,Track Renewal,75,Low,16:30,±15 min,OHE Team,Urgent,Pending,990,15,975,1005
BR-02377,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,20:00,±30 min,Signal Team,Urgent,Pending,1200,30,1170,1230
BR-02378,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,10:30,±30 min,Bridge Inspection Team,Urgent,Pending,630,30,600,660
BR-02379,AST-0121,SEC-028,CND,Track Renewal,120,High,03:45,Fixed,Track Maintenance Team,Urgent,Pending,225,0,225,225
BR-02380,AST-0049,SEC-025,LTRR,Track Renewal,75,Medium,18:15,±30 min,OHE Team,Normal,Pending,1095,30,1065,1125
BR-02381,AST-0042,SEC-020,SEG,Track Inspection,30,Low,20:15,Fixed,Track Maintenance Team,Normal,Pending,1215,0,1215,1215
BR-02382,AST-0124,SEC-022,NAVI,Rail Grinding,60,High,16:15,±30 min,Track Maintenance Team,Normal,Pending,975,30,945,1005
BR-02383,AST-0077,SEC-033,DLGN,OHE Inspection,75,Low,16:15,±60 min,Bridge Inspection Team,Urgent,Pending,975,60,915,1035
BR-02384,AST-0027,SEC-026,PRLI,Track Inspection,45,High,10:00,±15 min,Track Maintenance Team,Normal,Pending,600,15,585,615
BR-02385,AST-0021,SEC-021,MZR,Signal Maintenance,75,High,15:15,Fixed,OHE Team,Normal,Pending,915,0,915,915
BR-02386,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,20:45,±30 min,Signal Team,Urgent,Pending,1245,30,1215,1275
BR-02387,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305
BR-02388,AST-0163,SEC-050,RPH,Point Machine Maintenance,45,Critical,08:00,±15 min,Track Maintenance Team,Urgent,Pending,480,15,465,495
BR-02389,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,15:30,±15 min,Track Maintenance Team,Normal,Pending,930,15,915,945
BR-02390,AST-0077,SEC-033,DLGN,Track Renewal,75,Low,16:00,±30 min,Bridge Inspection Team,Urgent,Pending,960,30,930,990
BR-02391,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,14:00,Fixed,Bridge Inspection Team,Normal,Pending,840,0,840,840
BR-02392,AST-0042,SEC-020,SEG,Track Inspection,60,Low,14:30,±30 min,Track Maintenance Team,Normal,Pending,870,30,840,900
BR-02393,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,13:30,Fixed,Bridge Inspection Team,Urgent,Pending,810,0,810,810
BR-02394,AST-0183,SEC-008,PC,Signal Maintenance,30,High,02:15,±30 min,Bridge Inspection Team,Normal,Pending,135,30,105,165
BR-02395,AST-0127,SEC-010,DHI,Point Machine Maintenance,120,Medium,20:15,±60 min,Signal Team,Urgent,Pending,1215,60,1155,1275
BR-02396,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305
BR-02397,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,15:00,±15 min,Track Maintenance Team,Normal,Pending,900,15,885,915
BR-02398,AST-0121,SEC-028,CND,Track Renewal,120,High,06:45,Fixed,Track Maintenance Team,Urgent,Pending,405,0,405,405
BR-02399,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,19:15,±15 min,Signal Team,Normal,Pending,1155,15,1140,1170
BR-02400,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,13:45,±15 min,Track Maintenance Team,Normal,Pending,825,15,810,840
BR-02401,AST-0124,SEC-022,NAVI,Signal Maintenance,120,High,11:00,±30 min,Track Maintenance Team,Urgent,Pending,660,30,630,690
BR-02402,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75
BR-02403,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,06:30,±60 min,OHE Team,Normal,Pending,390,60,330,450
BR-02404,AST-0183,SEC-008,PC,Signal Maintenance,30,High,19:00,±15 min,Bridge Inspection Team,Normal,Pending,1140,15,1125,1155
BR-02405,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,13:15,Fixed,OHE Team,Urgent,Pending,795,0,795,795
BR-02406,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90
BR-02407,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,22:15,±60 min,Signal Team,Normal,Pending,1335,60,1275,1395
BR-02408,AST-0183,SEC-008,PC,Signal Maintenance,30,High,16:00,Fixed,Bridge Inspection Team,Normal,Pending,960,0,960,960
BR-02409,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,03:15,±30 min,Track Maintenance Team,Normal,Pending,195,30,165,225
BR-02410,AST-0183,SEC-008,PC,Signal Maintenance,90,High,08:00,±30 min,Bridge Inspection Team,Normal,Pending,480,30,450,510
BR-02411,AST-0124,SEC-022,NAVI,Signal Maintenance,90,High,15:30,±30 min,Track Maintenance Team,Urgent,Pending,930,30,900,960
BR-02412,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945
BR-02413,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,Fixed,Bridge Inspection Team,Normal,Pending,795,0,795,795
BR-02414,AST-0049,SEC-025,LTRR,Track Renewal,45,Medium,06:15,±30 min,OHE Team,Normal,Pending,375,30,345,405
BR-02415,AST-0070,SEC-018,BDWD,Track Inspection,120,Medium,03:30,±30 min,Signal Team,Urgent,Pending,210,30,180,240
BR-02416,AST-0122,SEC-042,HBD,Bridge Inspection,30,High,22:45,Fixed,Track Maintenance Team,Normal,Pending,1365,0,1365,1365
BR-02417,AST-0027,SEC-026,PRLI,Track Inspection,30,High,18:30,±30 min,Track Maintenance Team,Normal,Pending,1110,30,1080,1140
BR-02418,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275
BR-02419,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,10:15,±30 min,Bridge Inspection Team,Urgent,Pending,615,30,585,645
BR-02420,AST-0124,SEC-022,NAVI,Signal Maintenance,45,High,11:15,±30 min,Track Maintenance Team,Urgent,Pending,675,30,645,705
BR-02421,AST-0098,SEC-049,HWH,Track Inspection,60,Medium,01:30,±30 min,OHE Team,Normal,Pending,90,30,60,120
BR-02422,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,10:00,±30 min,Bridge Inspection Team,Normal,Pending,600,30,570,630
BR-02423,AST-0171,SEC-012,KSRA,Track Inspection,30,High,06:45,±15 min,Track Maintenance Team,Normal,Pending,405,15,390,420
BR-02424,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,10:00,±60 min,Track Maintenance Team,Urgent,Pending,600,60,540,660
BR-02425,AST-0021,SEC-021,MZR,Signal Maintenance,45,High,07:00,Fixed,OHE Team,Normal,Pending,420,0,420,420
BR-02426,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,12:45,Fixed,Bridge Inspection Team,Normal,Pending,765,0,765,765
BR-02427,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,Fixed,Track Maintenance Team,Normal,Pending,60,0,60,60
BR-02428,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,20:30,±30 min,OHE Team,Urgent,Pending,1230,30,1200,1260
BR-02429,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,04:30,±15 min,Track Maintenance Team,Urgent,Pending,270,15,255,285
BR-02430,AST-0098,SEC-049,HWH,Track Inspection,45,Medium,01:15,±15 min,OHE Team,Normal,Pending,75,15,60,90
BR-02431,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290
BR-02432,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,15:15,Fixed,Track Maintenance Team,Normal,Pending,915,0,915,915
BR-02433,AST-0124,SEC-022,NAVI,Signal Maintenance,90,High,16:15,±30 min,Track Maintenance Team,Urgent,Pending,975,30,945,1005
BR-02434,AST-0183,SEC-008,PC,Signal Maintenance,60,High,12:45,Fixed,Bridge Inspection Team,Normal,Pending,765,0,765,765
BR-02435,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,20:00,±30 min,Bridge Inspection Team,Normal,Pending,1200,30,1170,1230
BR-02436,AST-0183,SEC-008,PC,Signal Maintenance,30,High,11:30,±30 min,Bridge Inspection Team,Normal,Pending,690,30,660,720
BR-02437,AST-0127,SEC-010,DHI,Point Machine Maintenance,45,Medium,22:00,±60 min,Signal Team,Urgent,Pending,1320,60,1260,1380
BR-02438,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:30,±15 min,Signal Team,Urgent,Pending,330,15,315,345
BR-02439,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290
BR-02440,AST-0197,SEC-020,AK,OHE Inspection,60,Medium,02:15,Fixed,Track Maintenance Team,Urgent,Pending,135,0,135,135
BR-02441,AST-0047,SEC-017,ANG,Track Inspection,30,Critical,19:15,±15 min,Bridge Inspection Team,Normal,Pending,1155,15,1140,1170
BR-02442,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,11:30,Fixed,Track Maintenance Team,Normal,Pending,690,0,690,690
BR-02443,AST-0143,SEC-009,JMD,Track Inspection,90,Medium,08:45,±15 min,OHE Team,Urgent,Pending,525,15,510,540
BR-02444,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275
BR-02445,AST-0077,SEC-033,DLGN,OHE Inspection,90,Low,16:15,±30 min,Bridge Inspection Team,Urgent,Pending,975,30,945,1005
BR-02446,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,05:15,±30 min,Bridge Inspection Team,Normal,Pending,315,30,285,345
BR-02447,AST-0148,SEC-033,KVK,Signal Maintenance,120,Low,07:15,±30 min,Track Maintenance Team,Urgent,Pending,435,30,405,465
BR-02448,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,13:30,±30 min,Track Maintenance Team,Urgent,Pending,810,30,780,840
BR-02449,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,15:30,±15 min,Track Maintenance Team,Urgent,Pending,930,15,915,945
BR-02450,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,05:30,±30 min,Track Maintenance Team,Urgent,Pending,330,30,300,360
BR-02451,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,15:45,±30 min,Track Maintenance Team,Urgent,Pending,945,30,915,975
BR-02452,AST-0075,SEC-036,ARAG,OHE Inspection,45,Medium,13:45,±30 min,Bridge Inspection Team,Normal,Pending,825,30,795,855
BR-02453,AST-0122,SEC-042,HBD,Bridge Inspection,30,High,22:45,±30 min,Track Maintenance Team,Normal,Pending,1365,30,1335,1395
BR-02454,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,12:45,±15 min,Track Maintenance Team,Urgent,Pending,765,15,750,780
BR-02455,AST-0042,SEC-020,SEG,Track Inspection,60,Low,14:30,±30 min,Track Maintenance Team,Normal,Pending,870,30,840,900
BR-02456,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305
BR-02457,AST-0098,SEC-049,HWH,Track Inspection,75,Medium,01:15,±30 min,OHE Team,Normal,Pending,75,30,45,105
BR-02458,AST-0171,SEC-012,KSRA,Track Inspection,120,High,13:15,±60 min,Track Maintenance Team,Normal,Pending,795,60,735,855
BR-02459,AST-0008,SEC-017,ANG,Track Renewal,45,Low,13:00,Fixed,OHE Team,Urgent,Pending,780,0,780,780
BR-02460,AST-0042,SEC-020,SEG,Track Inspection,30,Low,22:15,±15 min,Track Maintenance Team,Normal,Pending,1335,15,1320,1350
BR-02461,AST-0177,SEC-015,JEUR,Signal Maintenance,60,Medium,10:15,±30 min,Signal Team,Urgent,Pending,615,30,585,645
BR-02462,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,±30 min,Track Maintenance Team,Normal,Pending,1290,30,1260,1320
BR-02463,AST-0121,SEC-028,CND,Track Renewal,45,High,19:30,Fixed,Track Maintenance Team,Urgent,Pending,1170,0,1170,1170
BR-02464,AST-0063,SEC-019,MKU,Bridge Inspection,90,Low,08:00,±30 min,Signal Team,Normal,Pending,480,30,450,510
BR-02465,AST-0194,SEC-027,PAU,Rail Grinding,60,Low,19:00,±30 min,OHE Team,Urgent,Pending,1140,30,1110,1170
BR-02466,AST-0177,SEC-015,JEUR,Signal Maintenance,75,Medium,16:30,±15 min,Signal Team,Urgent,Pending,990,15,975,1005
BR-02467,AST-0077,SEC-033,DLGN,Track Renewal,120,Low,12:00,±15 min,Bridge Inspection Team,Urgent,Pending,720,15,705,735
BR-02468,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,05:00,±60 min,Bridge Inspection Team,Urgent,Pending,300,60,240,360
BR-02469,AST-0141,SEC-022,SUR,Point Machine Maintenance,60,Medium,16:30,±30 min,Track Maintenance Team,Normal,Pending,990,30,960,1020
BR-02470,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810
BR-02471,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,05:30,±60 min,Signal Team,Urgent,Pending,330,60,270,390
BR-02472,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±60 min,Bridge Inspection Team,Normal,Pending,1275,60,1215,1335
BR-02473,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,12:15,±15 min,Track Maintenance Team,Normal,Pending,735,15,720,750
BR-02474,AST-0021,SEC-021,MZR,Signal Maintenance,90,High,15:15,±15 min,OHE Team,Normal,Pending,915,15,900,930
BR-02475,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,12:45,±30 min,Signal Team,Normal,Pending,765,30,735,795
BR-02476,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,10:30,±30 min,Signal Team,Urgent,Pending,630,30,600,660
BR-02477,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,13:45,±30 min,Signal Team,Normal,Pending,825,30,795,855
BR-02478,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,05:30,±15 min,Signal Team,Urgent,Pending,330,15,315,345
BR-02479,AST-0027,SEC-026,PRLI,Track Inspection,30,High,10:15,Fixed,Track Maintenance Team,Normal,Pending,615,0,615,615
BR-02480,AST-0121,SEC-028,CND,Track Renewal,30,High,17:30,±30 min,Track Maintenance Team,Urgent,Pending,1050,30,1020,1080
BR-02481,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,19:15,±30 min,Track Maintenance Team,Urgent,Pending,1155,30,1125,1185
BR-02482,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,02:30,Fixed,OHE Team,Normal,Pending,150,0,150,150
BR-02483,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,18:00,±15 min,Bridge Inspection Team,Normal,Pending,1080,15,1065,1095
BR-02484,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,15:45,Fixed,Bridge Inspection Team,Urgent,Pending,945,0,945,945
BR-02485,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,10:00,±15 min,Track Maintenance Team,Urgent,Pending,600,15,585,615
BR-02486,AST-0148,SEC-033,KVK,Signal Maintenance,90,Low,16:00,±15 min,Track Maintenance Team,Urgent,Pending,960,15,945,975
BR-02487,AST-0124,SEC-022,NAVI,Signal Maintenance,90,High,16:30,±30 min,Track Maintenance Team,Urgent,Pending,990,30,960,1020
BR-02488,AST-0077,SEC-033,DLGN,Track Renewal,90,Low,16:30,Fixed,Bridge Inspection Team,Urgent,Pending,990,0,990,990
BR-02489,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,12:45,±30 min,Bridge Inspection Team,Normal,Pending,765,30,735,795
BR-02490,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,12:30,±15 min,Signal Team,Normal,Pending,750,15,735,765
BR-02491,AST-0171,SEC-012,KSRA,Track Inspection,45,High,09:45,±60 min,Track Maintenance Team,Normal,Pending,585,60,525,645
BR-02492,AST-0197,SEC-020,AK,OHE Inspection,45,Medium,02:00,Fixed,Track Maintenance Team,Urgent,Pending,120,0,120,120
BR-02493,AST-0183,SEC-008,PC,Signal Maintenance,30,High,19:00,±60 min,Bridge Inspection Team,Normal,Pending,1140,60,1080,1200
BR-02494,AST-0171,SEC-012,KSRA,Track Inspection,75,High,06:15,±60 min,Track Maintenance Team,Normal,Pending,375,60,315,435
BR-02495,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,02:30,±30 min,Track Maintenance Team,Urgent,Pending,150,30,120,180
BR-02496,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60
BR-02497,AST-0104,SEC-038,HD,Signal Maintenance,90,High,11:30,±30 min,Signal Team,Normal,Pending,690,30,660,720
